D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.709334,0.763626,0.5,7.0,124.13652,1162.475419,139.405288,0.00975,0.009675,0.111333,0.109585,43.175107,39.0,0.1230051138374028,0.0
0.776428,0.593473,0.5,7.0,117.679601,972.196154,131.676558,0.00975,0.009359,0.14169,0.128166,39.523338,39.0,0.11893832759918341,0.0
0.800000,1.05,0.994699,7.0,113.140393,584.23752,113.140393,0.00975,0.009421,0.219264,0.234529,24.472484,39.0,0.0,1.0
0.773061,0.74498,1.069564,7.0,114.889569,600.412884,166.938843,0.00975,0.009469,0.343211,0.236202,24.30314,39.0,0.4530401944098695,0.0
0.705526,1.05,1.207266,5.0,134.357083,667.697187,171.476156,0.01225,0.010728,0.297029,0.232732,24.665563,39.0,0.27627056012924733,0.0
0.800000,0.688196,0.90645,7.0,108.409768,625.12742,141.838545,0.00975,0.009343,0.286291,0.218818,26.185276,39.0,0.30835214653273496,0.0
0.704797,0.722459,0.5,5.0,122.540532,1209.713303,150.472152,0.01225,0.010401,0.111593,0.103015,44.64214,39.0,0.22793968319276378,0.0
0.731843,0.753736,1.367994,3.0,143.845911,604.689954,263.782281,0.01475,0.01178,0.45449,0.247843,23.171228,39.0,0.8337818699741368,0.0
0.758475,0.889399,0.592885,6.0,113.943554,936.033258,113.943554,0.011,0.009749,0.114566,0.140896,37.173315,39.0,0.0,1.0
0.632576,0.689714,1.191793,4.0,153.15654,866.979221,325.289388,0.0135,0.011962,0.418428,0.197009,28.715741,39.0,1.1239029688998983,0.0
0.800000,0.52289,0.550789,5.0,107.333686,886.419221,131.72165,0.01225,0.009853,0.173196,0.141129,37.130242,39.0,0.22721765193546317,0.0
0.546274,0.523296,1.11293,3.0,177.505253,1248.094268,562.422098,0.01475,0.01394,0.474252,0.149678,35.699014,39.0,2.168481673993506,0.0
0.728278,1.05,0.890821,7.0,121.256542,746.658242,122.580419,0.00975,0.009858,0.192516,0.198892,28.471975,39.0,0.010955569080949528,0.0
0.590720,1.05,0.746889,6.0,141.614671,1263.684608,167.736913,0.011,0.01117,0.1526,0.130758,39.085799,39.0,0.18446071660257152,0.0
0.609004,1.048846,0.697511,6.0,137.710825,1255.179628,152.151129,0.011,0.010955,0.135228,0.125374,40.024373,39.0,0.10486281261890038,0.0
0.686668,1.027848,0.5,7.0,130.111598,1283.312751,154.213118,0.00975,0.009771,0.077505,0.096912,46.140037,39.0,0.18522708886579597,0.0
0.723363,1.05,0.947418,6.0,122.029415,735.187488,123.817991,0.011,0.010218,0.207033,0.204042,27.845372,39.0,0.014658746728614665,0.0
0.700265,0.71985,0.5,5.0,123.072074,1223.588367,154.002683,0.01225,0.010431,0.112382,0.102076,44.863852,39.0,0.2513191671042491,0.0
0.800000,0.545173,0.5,7.0,116.120648,918.482093,132.671069,0.00975,0.009262,0.152954,0.133874,38.473288,39.0,0.1425220729940094,0.0
0.744268,0.590802,0.5,3.0,118.281541,1142.564683,156.884251,0.01475,0.011396,0.122624,0.103508,44.525521,39.0,0.32636140292587307,0.0
0.800000,0.662626,0.5,5.0,110.826803,955.962697,113.791482,0.01225,0.009818,0.116265,0.125228,40.043272,39.0,0.02675056410256415,0.0
0.776428,0.656947,1.202489,6.0,120.996939,572.107021,213.835,0.011,0.009708,0.436288,0.24687,23.258248,39.0,0.7672783246242961,0.0
0.767948,0.910983,1.122251,7.0,117.860289,586.078371,148.323088,0.00975,0.00951,0.306606,0.243635,23.566022,39.0,0.25846450633119217,0.0
fitness at iteration,5,,,,,113.140393,,,,,,,,0.0
0.774359,1.05,0.5,7.0,120.152187,1038.899538,129.772114,0.00975,0.009271,0.070983,0.114502,42.122516,39.0,0.08006451282051276,0.0
0.776428,0.980696,0.549127,5.0,118.136452,981.001643,120.806074,0.01225,0.010049,0.085234,0.126135,39.881314,39.0,0.022597794871794957,0.0
0.690762,1.010304,0.871949,5.0,125.179263,857.699616,130.508011,0.01225,0.010868,0.187554,0.179896,31.02148,39.0,0.04256903988971405,0.0
0.738017,0.879031,0.654187,2.0,132.129208,996.321438,132.129208,0.016,0.013249,0.116164,0.133748,38.500312,39.0,0.0,1.0
0.742511,1.05,0.769291,7.0,118.602065,798.592198,118.602065,0.00975,0.00973,0.151181,0.179699,31.047504,39.0,0.0,1.0
0.671905,0.810687,0.950485,5.0,129.371963,859.361957,185.387154,0.01225,0.011002,0.265776,0.185471,30.23308,39.0,0.4329787406117399,0.0
0.647784,1.05,1.4,4.0,152.606033,714.73105,249.852788,0.0135,0.01156,0.387829,0.236879,24.242154,39.0,0.6372451758070575,0.0
0.800000,0.409045,0.5,5.0,109.832994,933.708462,166.317997,0.01225,0.009855,0.197331,0.130559,39.111089,39.0,0.5142800491910425,0.0
0.776428,0.593473,0.5,7.0,117.679601,972.196154,131.676558,0.00975,0.009359,0.14169,0.128166,39.523338,39.0,0.11893832759918341,0.0
0.621411,1.05,0.994699,7.0,141.017588,934.278106,196.244664,0.00975,0.010632,0.241192,0.184297,30.398603,39.0,0.39167076302921644,0.0
0.773061,0.718944,0.839265,7.0,110.880699,698.094313,137.59766,0.00975,0.009492,0.248945,0.200608,28.257028,39.0,0.2409525043866645,0.0
0.699636,0.721966,1.207266,5.0,136.396064,699.589954,248.518248,0.01225,0.010709,0.407883,0.223861,25.627986,39.0,0.8220368889623472,0.0
0.781142,0.564487,0.549824,7.0,114.74665,902.452633,137.380529,0.00975,0.009365,0.17047,0.142385,36.910776,39.0,0.19724690100783085,0.0
0.704797,0.722459,0.5,3.0,129.966724,1278.622667,167.657524,0.01475,0.011812,0.099972,0.092555,47.185107,39.0,0.2900106737324586,0.0
0.800000,0.753736,0.5,6.0,112.623332,949.575895,114.863503,0.011,0.009456,0.103577,0.126723,39.775742,39.0,0.01989082051282054,0.0
0.758475,0.889399,0.592885,6.0,113.943554,936.033258,113.943554,0.011,0.009749,0.114566,0.140896,37.173315,39.0,0.0,1.0
0.800000,0.689714,0.641017,2.0,118.275862,874.920125,118.275862,0.016,0.012537,0.137762,0.143895,36.648568,39.0,0.0,1.0
